순위,광역시/도,시/군/구,관광지명,중분류 카테고리,소분류 카테고리,검색건수
448,서울특별시,노원구,서울시립북서울미술관,문화관광,전시시설,10903
449,서울특별시,마포구,난지천공원인조잔디축구장,문화관광,레저스포츠시설,10897
450,서울특별시,서초구,구룡사,역사관광,종교성지,10829
451,서울특별시,서초구,메가박스강남,문화관광,공연시설,10825
452,서울특별시,광진구,아차산배수지체육공원,문화관광,도시공원,10797
454,서울특별시,노원구,태릉실내빙상장,레저스포츠,육상레저스포츠,10775
455,서울특별시,중구,맥스타일,쇼핑,쇼핑몰,10742
456,서울특별시,양천구,신영시장,쇼핑,시장,10734
457,서울특별시,종로구,국립고궁박물관,문화관광,전시시설,10686
458,서울특별시,용산구,남산야외식물원,문화관광,테마공원,10657
459,서울특별시,중구,평화시장,쇼핑,시장,10616
460,서울특별시,서초구,라시따델라모다,쇼핑,쇼핑몰,10557
461,서울특별시,서대문구,독립문영천시장,쇼핑,시장,10534
462,서울특별시,용산구,국립중앙박물관극장용,문화관광,공연시설,10431
463,서울특별시,관악구,낙성대공원,문화관광,도시공원,10385
464,서울특별시,도봉구,서울로봇인공지능과학관,문화관광,전시시설,10353
465,서울특별시,광진구,메가박스구의이스트폴,문화관광,공연시설,10345
467,서울특별시,성동구,서울숲씨어터,문화관광,공연시설,10258
468,서울특별시,성동구,디엣지아이스링크,레저스포츠,기타레저스포츠,10237
469,서울특별시,중랑구,중랑동부시장,쇼핑,시장,10227
470,서울특별시,중구,남산골한옥마을,역사관광,역사유적지,10213
471,서울특별시,서대문구,독립문,역사관광,역사유적지,10210
472,서울특별시,강서구,국제청소년센터,레저스포츠,육상레저스포츠,10191
473,서울특별시,서초구,매헌시민의숲,문화관광,도시공원,10138
474,서울특별시,송파구,한국체육대학교실내빙상장,레저스포츠,육상레저스포츠,10093
475,서울특별시,강북구,CGV미아,문화관광,공연시설,10063
476,서울특별시,서대문구,금호아트홀연세,문화관광,공연시설,10061
477,서울특별시,강남구,코엑스신한카드아티움,문화관광,공연시설,9962
478,서울특별시,서대문구,메가박스신촌,문화관광,공연시설,9961
479,서울특별시,서초구,로데아트센터,문화관광,공연시설,9932
480,서울특별시,송파구,잠실어울림축구장,문화관광,레저스포츠시설,9924
481,서울특별시,강동구,메가박스강동,문화관광,공연시설,9904
482,서울특별시,은평구,수국사,역사관광,종교성지,9817
483,서울특별시,종로구,청계천,문화관광,테마공원,9794
484,서울특별시,영등포구,여의도야외수영장,문화관광,테마공원,9769
485,서울특별시,중구,안중근의사기념관,문화관광,전시시설,9739
486,서울특별시,강북구,북서울꿈의숲아트센터,문화관광,공연시설,9735
487,서울특별시,종로구,마로니에공원,문화관광,도시공원,9553
488,서울특별시,용산구,신라아이파크면세점용산점,쇼핑,면세점,9532
489,서울특별시,노원구,노원기차마을스위스관,문화관광,전시시설,9530
490,서울특별시,용산구,용산어린이정원,문화관광,도시공원,9508
491,서울특별시,성동구,살곶이체육공원,문화관광,도시공원,9503
492,서울특별시,종로구,창덕궁,역사관광,역사유적지,9500
493,서울특별시,중랑구,태릉시장,쇼핑,시장,9485
494,서울특별시,종로구,아르코예술극장,문화관광,공연시설,9472
495,서울특별시,구로구,남구로시장,쇼핑,시장,9469
496,서울특별시,동대문구,서울한방진흥센터,문화관광,기타문화관광지,9425
497,서울특별시,노원구,수락휴,자연관광,자연공원,9315
498,서울특별시,광진구,파라다이스카지노워커힐,문화관광,기타문화관광지,9310
500,서울특별시,양천구,목사랑시장,쇼핑,시장,9253
501,서울특별시,은평구,응암시장,쇼핑,시장,9234
502,서울특별시,노원구,롯데시네마노원,문화관광,공연시설,9221
503,서울특별시,강서구,송화벽화시장,쇼핑,시장,9166
505,서울특별시,송파구,배명고등학교야구장,체험관광,체험관광기타,9153
506,서울특별시,동작구,서울가족플라자,문화관광,기타문화관광지,9123
507,서울특별시,성북구,보문사,역사관광,종교성지,9089
508,서울특별시,용산구,세븐럭서울드래곤시티점,문화관광,기타문화관광지,9077
509,서울특별시,마포구,서울함공원,문화관광,도시공원,9057
510,서울특별시,관악구,신원시장,쇼핑,시장,8968
511,서울특별시,은평구,롯데시네마은평,문화관광,공연시설,8944
512,서울특별시,종로구,가나아트센터,문화관광,전시시설,8900
513,서울특별시,금천구,금빛공원,문화관광,도시공원,8881
514,서울특별시,송파구,송파구자원순환공원,문화관광,도시공원,8840
515,서울특별시,영등포구,KBS홀,문화관광,공연시설,8744
516,서울특별시,서대문구,서대문독립공원,문화관광,도시공원,8728
517,서울특별시,강서구,서울물재생체험관,문화관광,전시시설,8681
518,서울특별시,양천구,신곡종합시장,쇼핑,시장,8643
519,서울특별시,종로구,동묘시장,쇼핑,시장,8642
520,서울특별시,중구,삼익패션타운,쇼핑,쇼핑몰,8621
521,서울특별시,중랑구,면목시장,쇼핑,시장,8595
523,서울특별시,송파구,탄천축구장,문화관광,레저스포츠시설,8592
524,서울특별시,성북구,흥천사,역사관광,종교성지,8584
525,서울특별시,종로구,대학로예술극장,문화관광,공연시설,8531
526,서울특별시,강북구,우이동유원지,문화관광,복합관광시설,8501
527,서울특별시,강서구,몬스터파크가양점,문화관광,테마공원,8409
528,서울특별시,강동구,챔피언1250강동아이파크더리버몰점,문화관광,테마공원,8379
529,서울특별시,노원구,월드킹노원점,문화관광,테마공원,8372
530,서울특별시,동작구,동작구노량진야구장,문화관광,레저스포츠시설,8303
531,서울특별시,양천구,경창시장,쇼핑,시장,8300
532,서울특별시,영등포구,양평누리체육공원야구장,문화관광,레저스포츠시설,8276
533,서울특별시,중구,동화상가,쇼핑,시장,8274
534,서울특별시,관악구,롯데시네마신림,문화관광,공연시설,8250
535,서울특별시,중구,메가박스동대문,문화관광,공연시설,8243
536,서울특별시,노원구,불암산힐링타운,문화관광,도시공원,8216
537,서울특별시,중구,숭례문,역사관광,역사유적지,8211
538,서울특별시,도봉구,서울창포원,문화관광,테마공원,8111
539,서울특별시,성동구,성수문화예술마당,문화관광,공연시설,8107
540,서울특별시,종로구,탑골공원,문화관광,도시공원,8098
541,서울특별시,용산구,신동아쇼핑센터,쇼핑,쇼핑몰,8076
542,서울특별시,서초구,국립국악원,문화관광,공연시설,8032
543,서울특별시,송파구,롯데면세점월드타워점,쇼핑,면세점,8013
544,서울특별시,강서구,약사사,역사관광,종교성지,7923
545,서울특별시,서초구,양재천근린공원,문화관광,도시공원,7873
546,서울특별시,마포구,롯데시네마홍대입구,문화관광,공연시설,7859
547,서울특별시,관악구,서울특별시교육청융합과학교육원본원,문화관광,전시시설,7857
548,서울특별시,종로구,경찰박물관,문화관광,전시시설,7845
549,서울특별시,은평구,북한산국립공원북한산성탐방지원센터,기타관광,기타관광,7816
550,서울특별시,구로구,개봉중앙시장,쇼핑,시장,7771
551,서울특별시,노원구,태릉,역사관광,역사유적지,7767
552,서울특별시,영등포구,양평누리체육공원제1축구장,문화관광,레저스포츠시설,7764
553,서울특별시,강서구,방화근린공원,문화관광,도시공원,7741
554,서울특별시,송파구,송파구여성축구장,문화관광,레저스포츠시설,7707
555,서울특별시,강남구,K현대미술관,문화관광,전시시설,7683
556,서울특별시,구로구,거리공원,문화관광,도시공원,7660
557,서울특별시,강남구,MSC브레인컨설팅그룹대치1센터,체험관광,체험관광기타,7655
558,서울특별시,은평구,연서시장,쇼핑,시장,7639
559,서울특별시,송파구,불광사,역사관광,종교성지,7610
560,서울특별시,중구,그라운드시소센트럴,문화관광,전시시설,7602
561,서울특별시,성북구,정릉,역사관광,역사유적지,7588
562,서울특별시,성동구,에스팩토리B동,문화관광,기타문화관광지,7574
563,서울특별시,양천구,현대백화점목동점별관,쇼핑,백화점,7563
564,서울특별시,종로구,흥인지문,역사관광,역사유적지,7561
565,서울특별시,용산구,신흥시장,쇼핑,시장,7560
566,서울특별시,강남구,코엑스A홀,문화관광,전시시설,7545
567,서울특별시,성동구,뚝도청춘시장,쇼핑,시장,7512
568,서울특별시,중구,CGV동대문,문화관광,공연시설,7502
569,서울특별시,양천구,해마루축구장,문화관광,레저스포츠시설,7490
570,서울특별시,강남구,대치유수지체육공원,문화관광,도시공원,7432
572,서울특별시,광진구,퐁퐁플라워건대센터,문화관광,테마공원,7396
574,서울특별시,광진구,신성종합시장,쇼핑,시장,7382
576,서울특별시,성동구,디뮤지엄,문화관광,전시시설,7371
577,서울특별시,강남구,일원에코파크,문화관광,도시공원,7358
578,서울특별시,마포구,롯데시네마합정,문화관광,공연시설,7353
579,서울특별시,서초구,방배체육공원,문화관광,도시공원,7323
580,서울특별시,성동구,서울새활용플라자,문화관광,기타문화관광지,7290
581,서울특별시,은평구,은평구립축구장,문화관광,레저스포츠시설,7287
582,서울특별시,종로구,도암홀,문화관광,공연시설,7279
583,서울특별시,용산구,N서울타워,문화관광,랜드마크관광,7258
584,서울특별시,중구,아트프라자,쇼핑,쇼핑몰,7257
585,서울특별시,중구,만리재길,자연관광,자연경관(산),7185
586,서울특별시,중구,하이커그라운드,문화관광,전시시설,7172
587,서울특별시,종로구,씨네큐브광화문점,문화관광,공연시설,7166
588,서울특별시,은평구,서울기록원,문화관광,전시시설,7091
589,서울특별시,은평구,볼베어파크롯데몰은평점,문화관광,테마공원,7089
590,서울특별시,동대문구,간데메공원,문화관광,도시공원,7055
591,서울특별시,영등포구,렛츠런CCC영등포지점,레저스포츠,육상레저스포츠,7036
592,서울특별시,강서구,티웨이항공훈련센터,체험관광,체험관광기타,7026
592,서울특별시,동작구,달마사,역사관광,종교성지,7026
594,서울특별시,서대문구,국립대한민국임시정부기념관,문화관광,전시시설,6983
595,서울특별시,서초구,무지개쇼핑센터,쇼핑,쇼핑몰,6967
596,서울특별시,강북구,북한산국립공원백운대탐방지원센터,기타관광,기타관광,6945
597,서울특별시,용산구,노들섬복합문화공간,문화관광,기타문화관광지,6942
598,서울특별시,광진구,메가박스군자,문화관광,공연시설,6935
600,서울특별시,관악구,관악산으뜸공원,문화관광,도시공원,6912
601,서울특별시,강동구,나비쇼핑몰,쇼핑,쇼핑몰,6846
602,서울특별시,송파구,새마을전통시장,쇼핑,시장,6821
